,NOME,ANO_PESQUISA,ANO_INGRESSO,INSTITUICAO_ENSINO_ALUNO,IDADE_ALUNO,ANOS_PM,FASE,TURMA,NIVEL_IDEAL,PONTO_VIRADA,INDICADO_BOLSA,BOLSISTA,INDE,INDE_CONCEITO,PEDRA,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,IEG,IDA,IPV,IAA,IPS,IPP,IAN,CF,CG,CT,QTD_AVAL,REC_AVA_1,REC_AVA_2,REC_AVA_3,REC_AVA_4,REC_EQUIPE_1,REC_EQUIPE_2,REC_EQUIPE_3,REC_EQUIPE_4,DEFASAGEM,SINALIZADOR_INGRESSANTE,NOTA_PORT,NOTA_MAT,NOTA_ING
447,ALUNO-793,2020,,Escola Pública,9.0,0.0,0,E,,Não,,,8.118749000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,10.0,7.333325,6.83334,7.5,7.1875,5.0,,,,,,,,,,,,,,,,,
448,ALUNO-794,2020,,Rede Decisão/União,11.0,3.0,2,L,,Sim,,,8.281114,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.6,6.5,8.722226666666666,9.000020000000001,6.25,7.916666666666668,10.0,,,,,,,,,,,,,,,,,
449,ALUNO-795,2020,,Escola Pública,12.0,1.0,2,D,,Não,,,7.971252,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.7,7.0,8.0,10.00002,7.5,7.8125,5.0,,,,,,,,,,,,,,,,,
450,ALUNO-796,2020,,Escola Pública,13.0,2.0,3,B,,Não,,,8.615210166666667,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.8,8.333333333333334,7.6250025,9.16668,7.5,7.96875,10.0,,,,,,,,,,,,,,,,,
451,ALUNO-797,2020,,Escola Pública,12.0,1.0,1,R,,Não,,,6.857223333333333,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.8,6.5,8.111106666666666,9.50002,4.375,6.875,5.0,,,,,,,,,,,,,,,,,
452,ALUNO-803,2020,,Escola Pública,7.0,0.0,0,G,,Não,,,6.979172000000001,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.0,4.333349999999999,9.000020000000001,5.625,2.5,10.0,,,,,,,,,,,,,,,,,
453,ALUNO-807,2020,,Escola Pública,8.0,1.0,0,E,,Não,,,8.091669,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.0,7.833335,8.500020000000001,6.25,2.5,10.0,,,,,,,,,,,,,,,,,
454,ALUNO-811,2020,,Rede Decisão/União,11.0,2.0,2,B,,Não,,,8.196669,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.4,9.0,8.083335,8.000020000000001,7.5,7.5,10.0,,,,,,,,,,,,,,,,,
455,ALUNO-813,2020,,Escola Pública,9.0,2.0,1,F,,Não,,,8.388752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.6,10.0,8.0,8.000020000000001,7.5,7.1875,10.0,,,,,,,,,,,,,,,,,
456,ALUNO-814,2020,,Escola Pública,11.0,1.0,1,E,,Não,,,6.864723333333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.4,3.75,7.944443333333333,7.91668,5.625,7.916666666666668,5.0,,,,,,,,,,,,,,,,,
457,ALUNO-817,2020,,Escola Pública,10.0,1.0,2,B,,Não,,,8.341669000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.5,7.0,8.333335,10.00002,7.5,6.25,10.0,,,,,,,,,,,,,,,,,
458,ALUNO-820,2020,,Rede Decisão/União,14.0,3.0,4,B,,Sim,,,8.332223666666668,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.3,9.0,8.944453333333334,7.08333,5.0,8.749999999999998,10.0,,,,,,,,,,,,,,,,,
459,ALUNO-821,2020,,Escola Pública,12.0,1.0,1,R,,Não,,,7.1236120000000005,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.5,9.0,7.222216666666665,8.500020000000001,5.0,7.291666666666668,5.0,,,,,,,,,,,,,,,,,
460,ALUNO-823,2020,,Rede Decisão/União,10.0,2.0,1,N,,Não,,,8.450835333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.4,9.5,8.333333333333334,9.000020000000001,8.125,7.916666666666668,5.0,,,,,,,,,,,,,,,,,
461,ALUNO-824,2020,,Escola Pública,10.0,1.0,1,N,,Não,,,7.751390666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.0,9.5,7.444443333333333,9.50002,6.25,6.875,5.0,,,,,,,,,,,,,,,,,
462,ALUNO-825,2020,,Escola João Paulo II,13.0,2.0,3,A,,Não,,,5.730206833333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,4.5,4.666666666666667,5.4999925,7.5,3.75,6.71875,10.0,,,,,,,,,,,,,,,,,
463,ALUNO-826,2020,,Escola Pública,11.0,0.0,2,L,,Não,,,6.381112000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.1,3.5,6.222216666666667,8.000020000000001,7.5,6.666666666666667,10.0,,,,,,,,,,,,,,,,,
464,ALUNO-828,2020,,Rede Decisão/União,15.0,4.0,4,L,,Sim,,,7.503891,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.2,7.0,8.777786666666666,7.91667,5.625,8.541666666666666,5.0,,,,,,,,,,,,,,,,,
465,ALUNO-829,2020,,Escola Pública,12.0,3.0,3,F,,Não,,,6.508056333333332,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.2,0.0,6.944439999999998,9.58335,7.5,7.708333333333334,10.0,,,,,,,,,,,,,,,,,
466,ALUNO-830,2020,,Rede Decisão/União,13.0,3.0,4,B,,Sim,,,9.098615,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.0,9.222233333333334,9.58335,10.0,8.958333333333332,10.0,,,,,,,,,,,,,,,,,
467,ALUNO-831,2020,,Escola Pública,11.0,1.0,0,H,,Não,,,7.889583000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,8.5,6.916655,9.000020000000001,7.5,6.5625,5.0,,,,,,,,,,,,,,,,,
468,ALUNO-835,2020,,Escola Pública,11.0,4.0,2,M,,Não,,,5.032083,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.9,0.0,7.416665,0.0,3.125,6.5625,10.0,,,,,,,,,,,,,,,,,
469,ALUNO-837,2020,,Escola Pública,16.0,1.0,6,A,,Não,,,4.045624,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,3.4,0.0,6.124995,0.0,5.0,6.40625,10.0,,,,,,,,,,,,,,,,,
470,ALUNO-838,2020,,Rede Decisão/União,15.0,4.0,5,B,,Não,,,7.9133346666666675,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.4,7.333333333333333,8.000003333333334,8.33334,5.0,8.333333333333334,10.0,,,,,,,,,,,,,,,,,
471,ALUNO-840,2020,,Escola Pública,8.0,1.0,0,E,,Não,,,7.487501000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,10.0,4.499995,9.000020000000001,4.375,2.5,10.0,,,,,,,,,,,,,,,,,
472,ALUNO-842,2020,,Escola Pública,14.0,4.0,4,L,,Não,,,4.603611,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,3.9,0.0,4.2222133333333325,9.58335,4.375,5.833333333333333,10.0,,,,,,,,,,,,,,,,,
473,ALUNO-846,2020,,Escola Pública,17.0,1.0,7,B,,Não,,,6.988332833333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.4,6.166666666666667,7.5833325,7.08333,5.625,6.875,10.0,,,,,,,,,,,,,,,,,
474,ALUNO-848,2020,,Escola Pública,12.0,1.0,2,M,,Não,,,7.432918,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.3,7.0,7.58333,9.50002,6.875,7.1875,5.0,,,,,,,,,,,,,,,,,
475,ALUNO-849,2020,,Escola Pública,10.0,0.0,1,J,,Não,,,7.857501333333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.6,9.0,7.833333333333333,7.916679999999999,7.5,7.291666666666667,5.0,,,,,,,,,,,,,,,,,
476,ALUNO-850,2020,,Rede Decisão/União,12.0,4.0,3,B,,Não,,,8.186876333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.7,6.666666666666667,7.25,9.16668,7.5,7.96875,10.0,,,,,,,,,,,,,,,,,
477,ALUNO-851,2020,,Escola Pública,9.0,1.0,0,H,,Não,,,7.649999999999999,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,9.0,6.99999,9.50002,7.5,2.5,5.0,,,,,,,,,,,,,,,,,
478,ALUNO-855,2020,,Escola Pública,13.0,0.0,2,L,,Não,,,7.356112666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.6,8.0,6.888886666666665,9.000020000000001,7.5,7.083333333333334,5.0,,,,,,,,,,,,,,,,,
479,ALUNO-858,2020,,Escola Pública,10.0,1.0,1,A,,Sim,,,8.590003000000001,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.7,9.5,9.250005,9.000020000000001,6.875,8.125,5.0,,,,,,,,,,,,,,,,,
480,ALUNO-860,2020,,Escola Pública,14.0,2.0,3,C,,Sim,,,8.448612666666666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,8.666666666666666,8.888893333333332,8.33334,7.5,8.541666666666666,5.0,,,,,,,,,,,,,,,,,
481,ALUNO-861,2020,,Escola Pública,14.0,0.0,3,J,,Não,,,8.080835,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.8,8.666666666666666,7.833333333333334,9.58335,7.5,8.125,5.0,,,,,,,,,,,,,,,,,
482,ALUNO-862,2020,,Escola Pública,10.0,1.0,1,J,,Não,,,8.345835333333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,10.0,8.0,9.50002,6.875,7.083333333333334,5.0,,,,,,,,,,,,,,,,,
483,ALUNO-866,2020,,Escola Pública,8.0,1.0,1,A,,Não,,,8.558752,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.7,9.0,7.25,9.000020000000001,7.5,7.1875,10.0,,,,,,,,,,,,,,,,,
484,ALUNO-872,2020,,Rede Decisão/União,12.0,3.0,2,N,,Não,,,6.996391333333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.1,6.0,7.944446666666667,9.000020000000001,4.375,7.5,5.0,,,,,,,,,,,,,,,,,
485,ALUNO-873,2020,,Escola Pública,11.0,0.0,1,K,,Não,,,7.506112,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.6,7.5,7.555549999999999,9.000020000000001,7.5,6.25,5.0,,,,,,,,,,,,,,,,,
486,ALUNO-874,2020,,Rede Decisão/União,14.0,4.0,4,L,,Não,,,7.706946333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.0,6.333333333333333,8.05556,8.75001,5.0,8.541666666666666,10.0,,,,,,,,,,,,,,,,,
487,ALUNO-877,2020,,Escola Pública,12.0,1.0,2,M,,Não,,,7.543335000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.3,7.5,7.916665,8.000020000000001,7.5,7.5,5.0,,,,,,,,,,,,,,,,,
488,ALUNO-880,2020,,Escola Pública,14.0,1.0,2,F,,Não,,,4.8113893333333335,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.8,0.5,5.611106666666666,7.416679999999999,5.0,6.875,5.0,,,,,,,,,,,,,,,,,
489,ALUNO-886,2020,,Escola Pública,7.0,0.0,0,C,,Não,,,8.71667,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.5,7.58334,10.00002,7.5,7.5,10.0,,,,,,,,,,,,,,,,,
490,ALUNO-888,2020,,Escola Pública,8.0,0.0,1,K,,Não,,,6.593890666666667,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.9,0.0,8.11111,8.500020000000001,7.5,7.916666666666668,10.0,,,,,,,,,,,,,,,,,
491,ALUNO-889,2020,,Escola Pública,12.0,1.0,2,D,,Não,,,7.633752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.7,7.0,7.5,9.000020000000001,7.5,8.4375,5.0,,,,,,,,,,,,,,,,,
492,ALUNO-890,2020,,Escola Pública,12.0,2.0,2,R,,Não,,,6.867500666666667,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.9,5.5,7.166659999999999,9.000020000000001,6.875,6.666666666666667,5.0,,,,,,,,,,,,,,,,,
493,ALUNO-892,2020,,Escola Pública,11.0,1.0,1,E,,Não,,,7.698057333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.4,6.5,7.944443333333333,9.50002,7.5,7.291666666666667,5.0,,,,,,,,,,,,,,,,,
494,ALUNO-894,2020,,Escola Pública,14.0,2.0,5,A,,Não,,,8.799447333333335,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.4,8.0,8.05556,10.00002,8.125,8.958333333333334,10.0,,,,,,,,,,,,,,,,,
495,ALUNO-898,2020,,Escola Pública,13.0,3.0,2,M,,Não,,,7.105001,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.9,7.5,7.916665,6.91668,4.375,8.125,5.0,,,,,,,,,,,,,,,,,
496,ALUNO-899,2020,,Escola Pública,10.0,1.0,1,D,,Não,,,7.812502,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,7.5,7.75,8.000020000000001,7.5,8.125,5.0,,,,,,,,,,,,,,,,,
497,ALUNO-902,2020,,Escola Pública,8.0,1.0,0,A,,Não,,,7.716669,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.0,6.083335,9.000020000000001,7.5,2.5,10.0,,,,,,,,,,,,,,,,,
498,ALUNO-903,2020,,Escola Pública,8.0,0.0,1,M,,Não,,,8.885835,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.2,10.0,7.916665,9.000020000000001,7.5,8.125,10.0,,,,,,,,,,,,,,,,,
